index,Job No,Date,Schd Time Start,Schd Time End,Latitude,Longitude,Customer number,Customer Name,Site Name,Address 1,Address 2,City,State,PostCode,Zone,Phone,Qty Scheduled,Qty Serviced,Serv Type,Container Type,Bin Volume,Status,Truck number,Route number,Generate ID,Initial Entry Date,Weight,Prorated Weight,Booking Reference 1,Booking Reference 2,Alternate Ref No 1,Alternate Ref No 2,Alternate Service Ref 1,Alternate Service Ref 2,Notes,Directions,CheckLists,Waste Type,Tip Site,Price,PO,Weekday,RowNum
5448,1106722.00000,2017-08-23,NULL,20:09,151.1050680,-33.8703450,1.00000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,2,COL,1100L,0,C,XPL658,RL9,NULL,23/08/17 20:09:26,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Dry Waste,NULL,0.000,NULL,4,1
1418,1106903.01000,2017-08-26,NULL,02:27,151.2065030,-33.8651030,1044.00600,Broadlex Services P. L. - Mckell Building - A01140,NULL,2-24 Rawson Place,NULL,Haymarket,NSW,2000,NULL,NULL,2,2,LOOSE,240L,0,C,CJ65PS,BR2,NULL,26/08/17 02:27:08,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Entrance to the dock from Barlow Street Carlos 047023619 PICK UP AFTER 10PM,NULL,General Waste,NULL,0.000,NULL,5,1
1397,1110354.01000,2017-08-26,NULL,07:11,151.0315050,-33.8130180,3140.00000,Meriton Parramatta - Retail,NULL,330 Church St,NULL,Parramatta,NSW,2150,NULL,9287 2888,3,3,LOOSE,240L,0,C,CJ65PS,BR2,NULL,26/08/17 07:11:56,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,rod - 0418 169 078 call if you have an issue,NULL,General Waste,NULL,0.000,NULL,5,1
1730,1114272.00000,2017-08-30,00:00,00:00,151.1793770,-33.7960630,3070.00100,Talish Property,NULL,8 Help St,NULL,Chatswood,NSW,2067,NULL,8440 7100,1,1,COL,660L,0,N,BW54WG,SWG,NULL,30/08/17 14:03:21,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Bin located in carpark on Help St Please TAKE extras Code 0418,NULL,General Waste,NULL,29.770,NULL,4,1
3558,1114471.01000,2017-09-02,NULL,12:12,151.2037700,-33.8850520,1044.00600,Broadlex Services P. L. - Mckell Building - A01140,NULL,2-24 Rawson Place,NULL,Haymarket,NSW,2000,NULL,NULL,2,2,LOOSE,240L,0,C,CJ65PS,BR2,NULL,02/09/17 00:12:49,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Entrance to the dock from Barlow Street Carlos 047023619 PICK UP AFTER 10PM,NULL,General Waste,NULL,0.000,NULL,5,1
4221,1118078.01000,2017-09-06,NULL,01:04,151.2210470,-33.9588220,1044.00600,Broadlex Services P. L. - Mckell Building - A01140,NULL,2-24 Rawson Place,NULL,Haymarket,NSW,2000,NULL,NULL,2,2,LOOSE,240L,0,C,CJ65PS,BR2,NULL,06/09/17 01:04:49,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Entrance to the dock from Barlow Street Carlos 047023619 PICK UP AFTER 10PM,NULL,General Waste,NULL,0.000,NULL,2,1
4794,1118106.01000,2017-09-06,NULL,04:06,151.2035720,-33.8728640,2174.00600,Mario Bruno Cleaning P/L,NULL,51 Druitt Street,NULL,Sydney,NSW,2000,NULL,NULL,2,2,LOOSE,240L,0,C,CJ65PS,BR2,NULL,06/09/17 04:06:44,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,When presented  please collect 1 x 240L GW,NULL,General Waste,NULL,0.000,NULL,2,1
4617,1104256.01000,2017-08-24,NULL,04:01,151.1868050,-33.8182480,2174.00600,Mario Bruno Cleaning P/L,NULL,51 Druitt Street,NULL,Sydney,NSW,2000,NULL,NULL,1,1,LOOSE,240L,0,C,CJ65PS,BR2,NULL,24/08/17 04:01:57,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,When presented  please collect 1 x 240L GW,NULL,General Waste,NULL,0.000,NULL,3,1
5447,1106721.00000,2017-08-23,NULL,20:07,151.1041020,-33.8742470,1.00000,dimes,NULL,2/14 Elsie st,NULL,Burwood,nsw,NULL,NULL,NULL,0,1,COL,1100L,0,C,XPL658,RL9,NULL,23/08/17 20:08:40,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Dry Waste,NULL,0.000,NULL,4,1
1611,1106930.01000,2017-08-26,NULL,02:28,151.2063760,-33.8649310,2174.00600,Mario Bruno Cleaning P/L,NULL,51 Druitt Street,NULL,Sydney,NSW,2000,NULL,NULL,2,2,LOOSE,240L,0,C,CJ65PS,BR2,NULL,26/08/17 02:29:14,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,When presented  please collect 1 x 240L GW,NULL,General Waste,NULL,0.000,NULL,5,1
1741,1106973.01000,2017-08-26,NULL,02:32,151.2062640,-33.8651750,1021.00600,B.I.C. Services,NULL,68 Pitt Street,NULL,Sydney,NSW,2000,NULL,NULL,2,2,LOOSE,240L,0,C,CJ65PS,BR2,NULL,26/08/17 02:32:23,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Bins presented at the rear,NULL,Dry Waste,NULL,0.000,NULL,5,1
3928,1108313.04000,2017-09-01,00:00,00:00,151.2109630,-33.8865160,1693.00100,William Angliss Institute,NULL,26 Waterloo Street,NULL,Surry Hills,NSW,2010,NULL,NULL,1,1,COL,660L,0,N,CJ65PS,BR2,NULL,24/08/17 12:12:26,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0416 073 716 Glen  26-32 Waterloo St (Cnr Cooper) behind shutter - loading dock on Cooper St. 91255113,NULL,General Waste,NULL,29.520,NULL,3,1
1091,1103061.00000,2017-08-22,03:36,03:36,151.1778740,-33.8106020,2900.04300,Visy - Cavalier Bremworth Pty Ltd,NULL,165 Lower Gibbes Street,NULL,Chatswood,NSW,2067,NULL,NULL,1,1,COL,3M,3,C,BY48EG,FLG,21/08/2017-00:59:45-RunGen217,21/08/17 00:59:48,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,empty,VISY BIN ** New gate code - *8642# **,NULL,General Waste,NULL,175.010,NULL,4,1
4036,1104225.01000,2017-08-24,NULL,12:31,151.2210750,-33.9588260,1044.00600,Broadlex Services P. L. - Mckell Building - A01140,NULL,2-24 Rawson Place,NULL,Haymarket,NSW,2000,NULL,NULL,2,2,LOOSE,240L,0,C,CJ65PS,BR2,NULL,24/08/17 00:31:17,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Entrance to the dock from Barlow Street Carlos 047023619 PICK UP AFTER 10PM,NULL,General Waste,NULL,0.000,NULL,3,1
3006,1105634.01000,2017-08-25,NULL,05:50,151.0315660,-33.8129150,2174.00600,Mario Bruno Cleaning P/L,NULL,51 Druitt Street,NULL,Sydney,NSW,2000,NULL,NULL,2,2,LOOSE,240L,0,C,CJ65PS,BR2,NULL,25/08/17 05:50:40,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,When presented  please collect 1 x 240L GW,NULL,General Waste,NULL,0.000,NULL,4,1
3496,1105677.01000,2017-08-25,NULL,05:56,151.0315660,-33.8129150,1021.00600,B.I.C. Services,NULL,68 Pitt Street,NULL,Sydney,NSW,2000,NULL,NULL,2,2,LOOSE,240L,0,C,CJ65PS,BR2,NULL,25/08/17 05:56:58,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Bins presented at the rear,NULL,Dry Waste,NULL,0.000,NULL,4,1
2699,1110555.01000,2017-08-30,NULL,05:33,151.0315260,-33.8130070,2174.00600,Mario Bruno Cleaning P/L,NULL,51 Druitt Street,NULL,Sydney,NSW,2000,NULL,NULL,2,2,LOOSE,240L,0,C,CJ65PS,BR2,NULL,30/08/17 05:33:36,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,When presented  please collect 1 x 240L GW,NULL,General Waste,NULL,0.000,NULL,2,1
2556,1143516.01000,2017-09-29,NULL,04:47,151.2052220,-33.8731170,2174.00600,Mario Bruno Cleaning P/L,NULL,51 Druitt Street,NULL,Sydney,NSW,2000,NULL,NULL,2,2,LOOSE,240L,0,C,CJ65PS,BR2,NULL,29/09/17 04:47:31,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,When presented  please collect 1 x 240L GW,NULL,General Waste,NULL,0.000,NULL,4,1
4145,1121839.00000,2017-09-06,NULL,19:26,151.1710120,-33.8623330,1.00000,about life,NULL,darling st,NULL,rozelle,NULL,NULL,NULL,NULL,2,2,EXC,1.1+240,0,C,XPL658,RL9,NULL,06/09/17 19:27:28,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Bin extra heavy,NULL,Food Waste,NULL,0.000,NULL,4,1
1697,1106956.01000,2017-08-26,NULL,02:31,151.2062260,-33.8650760,2107.00000,Park House,NULL,187 Macquarie Street,NULL,Sydney,NSW,2000,NULL,0400 378 293,23,23,LOOSE,BAGS,0,C,CJ65PS,BR2,NULL,26/08/17 02:31:21,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Extras to be added after 9:15PM. Please ensure bins are put away upstairs in bin room add up to the extras for charging.,NULL,General Waste,NULL,0.000,NULL,5,1
293,1122048.01000,2017-09-09,NULL,04:52,151.2053060,-33.8702600,2174.00600,Mario Bruno Cleaning P/L,NULL,51 Druitt Street,NULL,Sydney,NSW,2000,NULL,NULL,2,2,LOOSE,240L,0,C,CJ65PS,BR2,NULL,09/09/17 04:52:41,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,When presented  please collect 1 x 240L GW,NULL,General Waste,NULL,0.000,NULL,5,1
378,1122074.01000,2017-09-09,NULL,12:05,151.2043630,-33.8821010,2107.00000,Park House,NULL,187 Macquarie Street,NULL,Sydney,NSW,2000,NULL,0400 378 293,23,23,LOOSE,BAGS,0,C,CJ65PS,BR2,NULL,09/09/17 00:05:25,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Extras to be added after 9:15PM. Please ensure bins are put away upstairs in bin room add up to the extras for charging.,NULL,General Waste,NULL,0.000,NULL,5,1
395,1122079.01000,2017-09-09,NULL,12:06,151.2044830,-33.8819770,1324.00300,Priority Property Services P/L,NULL,50 Margaret Street,NULL,Sydney,NSW,2000,NULL,NULL,3,3,LOOSE,240L,0,C,CJ65PS,BR2,NULL,09/09/17 00:06:27,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Bins at the front of building. After 8:30PM and before 9:30PM  every night Friday included. No extras!,NULL,Dry Waste,NULL,0.000,NULL,5,1
422,1122091.01000,2017-09-09,NULL,12:06,151.2044830,-33.8819770,1021.00600,B.I.C. Services,NULL,68 Pitt Street,NULL,Sydney,NSW,2000,NULL,NULL,2,2,LOOSE,240L,0,C,CJ65PS,BR2,NULL,09/09/17 00:06:29,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Bins presented at the rear,NULL,Dry Waste,NULL,0.000,NULL,5,1
4762,1108777.01000,2017-08-29,NULL,06:09,151.0316570,-33.8130740,1688.00600,Perpetual Property Services Trust - UTS Yura Building,NULL,702 Harris Street,NULL,Ultimo,NSW,2007,NULL,NULL,1,1,LOOSE,660L,0,C,CJ65PS,BR2,NULL,29/08/17 09:34:10,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,702-730 Harris Street Do not block sensor,NULL,General Waste,NULL,0.000,NULL,1,1
2673,1122664.01000,2017-09-07,NULL,19:49,151.1704360,-33.8633390,3049.00000,About Life Pty Ltd (Rozelle),NULL,605 Darling St,NULL,Rozelle,NSW,2039,NULL,0425209774 - Jodie,1,1,LOOSE,240L,0,C,XPL658,RL9,NULL,07/09/17 19:50:03,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Max 40Kg per bin,NULL,Organics,NULL,0.000,NULL,5,1
725,1154262.01000,2017-10-10,NULL,12:49,151.2210500,-33.9588320,1688.00600,Perpetual Property Services Trust - UTS Yura Building,NULL,702 Harris Street,NULL,Ultimo,NSW,2007,NULL,NULL,1,1,LOOSE,660L,0,C,CJ65PS,BR2,NULL,10/10/17 00:49:25,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,702-730 Harris Street Do not block sensor,NULL,General Waste,NULL,0.000,NULL,1,1
937,1154444.00000,2017-10-09,NULL,13:56,151.0055090,-33.8132870,3238.00000,The Grove Academy Parramatta Pty Ltd,Meriton Apartments tower,Dirrabarri Lane,NULL,Parramatta,NSW,2150,NULL,matthew 0411 552 629,1,1,COL,660L,0.66,N,VMU428,RL1,06/10/2017-01:02:52-RunGen217,06/10/17 01:02:54,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Dirrabarri Lane Please use intercom to get access/if no access.,NULL,General Waste,NULL,44.000,NULL,3,1
3682,1156007.01000,2017-10-11,NULL,02:13,151.2076220,-33.8669010,1044.00600,Broadlex Services P. L. - Mckell Building - A01140,NULL,2-24 Rawson Place,NULL,Haymarket,NSW,2000,NULL,NULL,2,2,LOOSE,240L,0,C,CJ65PS,BR2,NULL,11/10/17 02:13:39,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Entrance to the dock from Barlow Street Carlos 047023619 PICK UP AFTER 10PM,NULL,General Waste,NULL,0.000,NULL,2,1
4435,1156044.01000,2017-10-11,NULL,02:15,151.2074910,-33.8670590,2900.18800,Visy - John Maddison Tower,NULL,86 Goulburn Street,NULL,Sydney,NSW,2000,NULL,NULL,1,1,LOOSE,660L,0,C,CJ65PS,BR2,NULL,11/10/17 02:15:27,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,VISY BINS - NO EXTRAS - NO LOOSE PICK UPS Bins located in loading dock at 349 Elizabeth Street (Opposite the Crown Hotel),NULL,General Waste,NULL,0.000,NULL,2,1
2964,1133233.01000,2017-09-20,NULL,04:10,151.2038220,-33.8851710,1044.00600,Broadlex Services P. L. - Mckell Building - A01140,NULL,2-24 Rawson Place,NULL,Haymarket,NSW,2000,NULL,NULL,2,2,LOOSE,240L,0,C,CJ65PS,BR2,NULL,20/09/17 04:10:53,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Entrance to the dock from Barlow Street Carlos 047023619 PICK UP AFTER 10PM,NULL,General Waste,NULL,0.000,NULL,2,1
672,1141916.00000,2017-09-26,00:00,11:25,151.0025340,-33.8123180,3028.00100,Renewable Office Cleaning,NULL,87 Marsden St,NULL,Parramatta,NSW,2150,NULL,NULL,1,1,COL,660L,0,C,VMU428,RL1,NULL,25/09/17 07:10:02,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Swipe card for access,NULL,General Waste,NULL,27.830,NULL,1,1
1152,1144786.01000,2017-09-30,NULL,02:31,151.2112180,-33.8671560,2174.00600,Mario Bruno Cleaning P/L,NULL,51 Druitt Street,NULL,Sydney,NSW,2000,NULL,NULL,2,2,LOOSE,240L,0,C,CJ65PS,BR2,NULL,30/09/17 02:31:31,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,When presented  please collect 1 x 240L GW,NULL,General Waste,NULL,0.000,NULL,5,1
2672,1122664.02000,2017-09-07,NULL,19:49,151.1704360,-33.8633390,3049.00000,About Life Pty Ltd (Rozelle),NULL,605 Darling St,NULL,Rozelle,NSW,2039,NULL,0425209774 - Jodie,1,1,LOOSE,240L,0,C,XPL658,RL9,NULL,07/09/17 19:50:03,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Max 40Kg per bin,NULL,Organics,NULL,0.000,NULL,5,1
786,1125622.01000,2017-09-13,NULL,12:59,151.2211520,-33.9589100,1044.00600,Broadlex Services P. L. - Mckell Building - A01140,NULL,2-24 Rawson Place,NULL,Haymarket,NSW,2000,NULL,NULL,2,2,LOOSE,240L,0,C,CJ65PS,BR2,NULL,13/09/17 01:00:05,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Entrance to the dock from Barlow Street Carlos 047023619 PICK UP AFTER 10PM,NULL,General Waste,NULL,0.000,NULL,2,1
2442,1153806.01000,2017-10-08,NULL,23:39,151.2045340,-33.8720220,3055.00000,Education Centre of Australia,NULL,160 Sussex St,NULL,Sydney,NSW,2000,NULL,0425 366 162,1,1,LOOSE,660L,0,C,CC23RU,BR1,NULL,08/10/17 23:39:31,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,bins inside loading dock,NULL,General Waste,NULL,0.000,NULL,1,1
2443,1153823.03000,2017-10-08,NULL,22:40,151.0312180,-33.8128730,1438.01300,Solutions Property Services,NULL,50/54 Park St,NULL,Sydney,NSW,2000,NULL,0431 262 059 / Adam,3,3,LOOSE,660L,0,C,CC23RU,BR1,NULL,08/10/17 22:41:09,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Loading dock entrance on Elizabeth st.  PRESS BUZZER FOR ACCESS,NULL,General Waste,NULL,0.000,NULL,1,1
450,1154212.01000,2017-10-10,NULL,12:51,151.2210290,-33.9588700,2900.18800,Visy - John Maddison Tower,NULL,86 Goulburn Street,NULL,Sydney,NSW,2000,NULL,NULL,1,1,LOOSE,660L,0,C,CJ65PS,BR2,NULL,10/10/17 00:51:29,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,VISY BINS - NO EXTRAS - NO LOOSE PICK UPS Bins located in loading dock at 349 Elizabeth Street (Opposite the Crown Hotel),NULL,General Waste,NULL,0.000,NULL,1,1
4568,1131390.01000,2017-09-19,NULL,01:55,151.2050460,-33.8701440,1044.00600,Broadlex Services P. L. - Mckell Building - A01140,NULL,2-24 Rawson Place,NULL,Haymarket,NSW,2000,NULL,NULL,2,2,LOOSE,240L,0,C,CJ65PS,BR2,NULL,19/09/17 01:55:42,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Entrance to the dock from Barlow Street Carlos 047023619 PICK UP AFTER 10PM,NULL,General Waste,NULL,0.000,NULL,1,1
4248,1156033.01000,2017-10-11,NULL,04:05,151.2030190,-33.8731760,2174.00600,Mario Bruno Cleaning P/L,NULL,51 Druitt Street,NULL,Sydney,NSW,2000,NULL,NULL,2,2,LOOSE,240L,0,C,CJ65PS,BR2,NULL,11/10/17 04:05:33,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,When presented  please collect 1 x 240L GW,NULL,General Waste,NULL,0.000,NULL,2,1
2738,1157352.01000,2017-10-12,NULL,04:26,151.2055310,-33.8703340,2174.00600,Mario Bruno Cleaning P/L,NULL,51 Druitt Street,NULL,Sydney,NSW,2000,NULL,NULL,1,1,LOOSE,240L,0,C,CJ65PS,BR2,NULL,12/10/17 04:26:11,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,When presented  please collect 1 x 240L GW,NULL,General Waste,NULL,0.000,NULL,3,1
1468,1134544.01000,2017-09-21,NULL,12:13,151.2210550,-33.9588090,1044.00600,Broadlex Services P. L. - Mckell Building - A01140,NULL,2-24 Rawson Place,NULL,Haymarket,NSW,2000,NULL,NULL,2,2,LOOSE,240L,0,C,CJ65PS,BR2,NULL,21/09/17 00:13:38,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Entrance to the dock from Barlow Street Carlos 047023619 PICK UP AFTER 10PM,NULL,General Waste,NULL,0.000,NULL,3,1
4647,1137199.01000,2017-09-23,NULL,12:40,151.2038140,-33.8850500,2900.18800,Visy - John Maddison Tower,NULL,86 Goulburn Street,NULL,Sydney,NSW,2000,NULL,NULL,1,1,LOOSE,660L,0,NULL,CJ65PS,BR2,NULL,23/09/17 00:41:09,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,VISY BINS Bins located in loading dock at 349 Elizabeth Street (Opposite the Crown Hotel),NULL,General Waste,NULL,0.000,NULL,5,1
1128,1138945.01000,2017-09-26,NULL,01:08,151.2210860,-33.9588820,1044.00600,Broadlex Services P. L. - Mckell Building - A01140,NULL,2-24 Rawson Place,NULL,Haymarket,NSW,2000,NULL,NULL,2,2,LOOSE,240L,0,C,CJ65PS,BR2,NULL,26/09/17 01:08:57,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Entrance to the dock from Barlow Street Carlos 047023619 PICK UP AFTER 10PM,NULL,General Waste,NULL,0.000,NULL,1,1
2858,1157361.01000,2017-10-12,NULL,12:42,151.2210350,-33.9588450,2900.18800,Visy - John Maddison Tower,NULL,86 Goulburn Street,NULL,Sydney,NSW,2000,NULL,NULL,1,1,LOOSE,660L,0,C,CJ65PS,BR2,NULL,12/10/17 00:42:59,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,VISY BINS - NO EXTRAS - NO LOOSE PICK UPS Bins located in loading dock at 349 Elizabeth Street (Opposite the Crown Hotel),NULL,General Waste,NULL,0.000,NULL,3,1
1378,1158013.00000,2017-10-17,00:00,00:00,151.1940140,-33.8703060,1043.00300,Brasv Group,NULL,157 Harris Street,NULL,Pyrmont,NSW,2009,NULL,NULL,2,4,COL,240L,0.24,C,AF06YN,RLD,10/10/2017-01:02:40-RunGen217,10/10/17 01:02:42,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,General Waste,NULL,62.080,NULL,3,1
107,1160362.01000,2017-10-13,NULL,NULL,0.0000000,0.0000000,2566.00000,My Stepping Stone - Rose Bay,NULL,25 Newcastle Street,NULL,Rose Bay,NSW,2029,NULL,0412 721 274,1,1,COL,240L,0.24,R,BI33ZN,RL4,12/10/2017-01:08:33-RunGen217,12/10/17 01:08:40,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Key opens gate. Collection after 7AM.,NULL,Comingle,NULL,9.420,NULL,6,1
2800,1161824.01000,2017-10-17,NULL,12:38,151.2210440,-33.9588150,2459.00100,Timeless Commercial Cleaning,NULL,228 Pitt Street,NULL,Sydney,NSW,2000,NULL,NULL,1,1,LOOSE,240L,0,C,CJ65PS,BR2,NULL,17/10/17 00:38:11,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Inside front door (glass) Pick up between 8:30pm - 9:30pm Bins labeled as """"228 Pitt"""" on the lid.",NULL,General Waste,NULL,0.000,NULL,1,1
2808,1161827.01000,2017-10-17,NULL,12:38,151.2210440,-33.9588150,1021.00600,B.I.C. Services,NULL,68 Pitt Street,NULL,Sydney,NSW,2000,NULL,NULL,2,2,LOOSE,240L,0,C,CJ65PS,BR2,NULL,17/10/17 00:38:10,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Bins presented at the rear,NULL,Dry Waste,NULL,0.000,NULL,1,1
1613,1147519.01000,2017-10-04,NULL,12:03,151.2210410,-33.9587730,1044.00600,Broadlex Services P. L. - Mckell Building - A01140,NULL,2-24 Rawson Place,NULL,Haymarket,NSW,2000,NULL,NULL,2,2,LOOSE,240L,0,C,CJ65PS,BR2,NULL,04/10/17 00:03:28,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Entrance to the dock from Barlow Street Carlos 047023619 PICK UP AFTER 10PM,NULL,General Waste,NULL,0.000,NULL,2,1
81,1149685.01000,2017-10-05,NULL,12:53,151.2211630,-33.9588150,1044.00600,Broadlex Services P. L. - Mckell Building - A01140,NULL,2-24 Rawson Place,NULL,Haymarket,NSW,2000,NULL,NULL,2,2,LOOSE,240L,0,C,CJ65PS,BR2,NULL,05/10/17 00:53:50,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Entrance to the dock from Barlow Street Carlos 047023619 PICK UP AFTER 10PM,NULL,General Waste,NULL,0.000,NULL,3,1
1709,1171894.01000,2017-10-26,NULL,01:40,151.2082570,-33.8737880,1688.00600,Perpetual Property Services Trust - UTS Yura Building,NULL,702 Harris Street,NULL,Ultimo,NSW,2007,NULL,NULL,1,1,LOOSE,660L,0,C,CJ65PS,BR2,NULL,26/10/17 01:41:13,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,702-730 Harris Street Do not block sensor,NULL,General Waste,NULL,0.000,NULL,3,1
3893,1172080.01000,2017-10-28,NULL,03:51,151.2083260,-33.8645560,2174.00600,Mario Bruno Cleaning P/L,NULL,51 Druitt Street,NULL,Sydney,NSW,2000,NULL,NULL,2,2,LOOSE,240L,0,C,CJ65PS,BR2,NULL,28/10/17 03:51:59,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,When presented  please collect 1 x 240L GW,NULL,General Waste,NULL,0.000,NULL,5,1
1978,1181640.01000,2017-11-03,NULL,01:09,151.2044920,-33.8834040,2900.18800,Visy - John Maddison Tower,NULL,86 Goulburn Street,NULL,Sydney,NSW,2000,NULL,NULL,1,1,LOOSE,660L,0,C,CJ65PS,BR2,NULL,03/11/17 01:10:10,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,VISY BINS - NO EXTRAS - NO LOOSE PICK UPS Bins located in loading dock at 349 Elizabeth Street (Opposite the Crown Hotel),NULL,General Waste,NULL,0.000,NULL,4,1
15,1183103.01000,2017-11-04,NULL,02:57,150.9879010,-33.8666370,1438.01300,Solutions Property Services,NULL,50/54 Park St,NULL,Sydney,NSW,2000,NULL,0431 262 059 / Adam,8,8,LOOSE,240L,0,C,XVA350,RED,NULL,04/11/17 02:57:39,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Loading dock entrance on Elizabeth st or Castlereagh  call if no access 02 9282 8568,NULL,Paper/Cardboard,NULL,0.000,NULL,5,1
1607,1186639.01000,2017-11-08,NULL,03:24,151.2080200,-33.8647310,2900.18800,Visy - John Maddison Tower,NULL,86 Goulburn Street,NULL,Sydney,NSW,2000,NULL,NULL,1,1,LOOSE,660L,0,C,CJ65PS,BR2,NULL,08/11/17 03:25:18,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,VISY BINS - NO EXTRAS - NO LOOSE PICK UPS Bins located in loading dock at 349 Elizabeth Street (Opposite the Crown Hotel),NULL,General Waste,NULL,0.000,NULL,2,1
431,1186784.01000,2017-11-08,NULL,01:56,150.9878120,-33.8666320,1438.01300,Solutions Property Services,NULL,50/54 Park St,NULL,Sydney,NSW,2000,NULL,0431 262 059 / Adam,6,6,LOOSE,240L,0,C,XVA350,RED,NULL,08/11/17 01:56:49,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Loading dock entrance on Elizabeth st or Castlereagh  call if no access 02 9282 8568,NULL,Paper/Cardboard,NULL,0.000,NULL,2,1
27,1187979.01000,2017-11-09,NULL,02:24,151.2084240,-33.8722500,2900.18800,Visy - John Maddison Tower,NULL,86 Goulburn Street,NULL,Sydney,NSW,2000,NULL,NULL,1,1,LOOSE,660L,0,C,CJ65PS,BR2,NULL,09/11/17 02:24:44,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,VISY BINS - NO EXTRAS - NO LOOSE PICK UPS Bins located in loading dock at 349 Elizabeth Street (Opposite the Crown Hotel),NULL,General Waste,NULL,0.000,NULL,3,1
4502,1188121.01000,2017-11-09,NULL,02:36,150.9878940,-33.8666140,1438.01300,Solutions Property Services,NULL,50/54 Park St,NULL,Sydney,NSW,2000,NULL,0431 262 059 / Adam,8,8,LOOSE,240L,0,C,XVA350,RED,NULL,09/11/17 02:37:09,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Loading dock entrance on Elizabeth st or Castlereagh  call if no access 02 9282 8568,NULL,Paper/Cardboard,NULL,0.000,NULL,3,1
